chapter,chapter_description,partner_country_name,January 2025 (Exports Value (MYR)),total
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,LIECHTENSTEIN,6740,6740
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,SUDAN,4818,4818
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,LIBYA,37552,37552
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,NEPAL,282801,282801
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,LIBERIA,6945,6945
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,LESOTHO,80,80
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,LEBANON,204719,204719
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,LATVIA,0,0
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,LAO PEOPLE'S DEMOCRATIC REPUBLIC,22923,22923
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,KYRGYZSTAN,432324,432324
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,KUWAIT,1510726,1510726
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,SWEDEN,7096653,7096653
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,KOREA REPUBLIC OF,76743553,76743553
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,SLOVENIA,423165,423165
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,KIRIBATI,3336,3336
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,KENYA,190958,190958
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,KAZAKHSTAN,576955,576955
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,ALGERIA,124047,124047
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,NETHERLANDS,161412278,161412278
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,SWITZERLAND,22555053,22555053
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,JORDAN,863689,863689
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,JAPAN,383215583,383215583
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,SYRIAN ARAB REPUBLIC,0,0
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,JAMAICA,484490,484490
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,NEW CALEDONIA,3576,3576
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,ITALY,22998917,22998917
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,IRELAND,7248512,7248512
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,SLOVAKIA,7954747,7954747
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,IRAQ,867,867
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,NEW ZEALAND,3260810,3260810
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,TAIWAN PROVINCE OF CHINA,646079481,646079481
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,IRAN ISLAMIC REPUBLIC OF,0,0
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,INDONESIA,46897270,46897270
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,ARGENTINA,936891,936891
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,NICARAGUA,0,0
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,INDIA,96627323,96627323
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,HUNGARY,1495714,1495714
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,HONG KONG,62199235,62199235
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,SINGAPORE,528065812,528065812
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,HONDURAS,54323,54323
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,HAITI,5717,5717
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,NIGERIA,1608170,1608170
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,THAILAND,156912686,156912686
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,GUATEMALA,103126,103126
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,GUAM,151,151
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,GREECE,769,769
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,ZIMBABWE,65402,65402
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,NORWAY,6320839,6320839
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,GHANA,48836,48836
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,GERMANY,357690211,357690211
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,TUNISIA,420513,420513
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,GEORGIA,886240,886240
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,OMAN,182320,182320
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,GABON,100063,100063
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,FRENCH POLYNESIA,168,168
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,FRANCE,27459792,27459792
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,OTHER COUNTRIES NES.,0,0
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,FINLAND,1932369,1932369
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,PAKISTAN,8573455,8573455
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,YEMEN,14512,14512
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,TURKIYE,4642256,4642256
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,FIJI,16085,16085
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,ANGOLA,53480,53480
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,ESTONIA,100459,100459
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,PANAMA,3188808,3188808
90,OPTICAL PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING CHECKING PRECISION MEDICAL OR SURGICAL INSTRUMENTS AND APPARATUS; PARTS AND ACCESSORIES THEREOF,EL SALVADOR,62012,62012
